Date,DateKey,CalendarYear,CalendarMonth,CalendarQuarter,Day,DayOfWeekNum,WeekNum,DayOfWeekName,MonthName,WeekDay,FinancialMonthFYEF,FinancialMonthFYEM,FinancialQuarterFYEF,FinancialQuarterFYEM,FinancialYearEndingFeb,FinancialYearEndingMar
2022/06/07,20220607,2022,6,2,7,3,24,Tuesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/08,20220608,2022,6,2,8,4,24,Wednesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/09,20220609,2022,6,2,9,5,24,Thursday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/10,20220610,2022,6,2,10,6,24,Friday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/11,20220611,2022,6,2,11,7,24,Saturday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/12,20220612,2022,6,2,12,1,25,Sunday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/13,20220613,2022,6,2,13,2,25,Monday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/14,20220614,2022,6,2,14,3,25,Tuesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/15,20220615,2022,6,2,15,4,25,Wednesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/16,20220616,2022,6,2,16,5,25,Thursday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/17,20220617,2022,6,2,17,6,25,Friday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/18,20220618,2022,6,2,18,7,25,Saturday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/19,20220619,2022,6,2,19,1,26,Sunday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/20,20220620,2022,6,2,20,2,26,Monday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/21,20220621,2022,6,2,21,3,26,Tuesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/22,20220622,2022,6,2,22,4,26,Wednesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/23,20220623,2022,6,2,23,5,26,Thursday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/24,20220624,2022,6,2,24,6,26,Friday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/25,20220625,2022,6,2,25,7,26,Saturday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/26,20220626,2022,6,2,26,1,27,Sunday,June,0,4,3,FQ 2,FQ 2,2023,2023
2022/06/27,20220627,2022,6,2,27,2,27,Monday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/28,20220628,2022,6,2,28,3,27,Tuesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/29,20220629,2022,6,2,29,4,27,Wednesday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/06/30,20220630,2022,6,2,30,5,27,Thursday,June,1,4,3,FQ 2,FQ 2,2023,2023
2022/07/01,20220701,2022,7,3,1,6,27,Friday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/02,20220702,2022,7,3,2,7,27,Saturday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/03,20220703,2022,7,3,3,1,28,Sunday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/04,20220704,2022,7,3,4,2,28,Monday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/05,20220705,2022,7,3,5,3,28,Tuesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/06,20220706,2022,7,3,6,4,28,Wednesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/07,20220707,2022,7,3,7,5,28,Thursday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/08,20220708,2022,7,3,8,6,28,Friday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/09,20220709,2022,7,3,9,7,28,Saturday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/10,20220710,2022,7,3,10,1,29,Sunday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/11,20220711,2022,7,3,11,2,29,Monday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/12,20220712,2022,7,3,12,3,29,Tuesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/13,20220713,2022,7,3,13,4,29,Wednesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/14,20220714,2022,7,3,14,5,29,Thursday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/15,20220715,2022,7,3,15,6,29,Friday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/16,20220716,2022,7,3,16,7,29,Saturday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/17,20220717,2022,7,3,17,1,30,Sunday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/18,20220718,2022,7,3,18,2,30,Monday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/19,20220719,2022,7,3,19,3,30,Tuesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/20,20220720,2022,7,3,20,4,30,Wednesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/21,20220721,2022,7,3,21,5,30,Thursday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/22,20220722,2022,7,3,22,6,30,Friday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/23,20220723,2022,7,3,23,7,30,Saturday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/24,20220724,2022,7,3,24,1,31,Sunday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/25,20220725,2022,7,3,25,2,31,Monday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/26,20220726,2022,7,3,26,3,31,Tuesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/27,20220727,2022,7,3,27,4,31,Wednesday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/28,20220728,2022,7,3,28,5,31,Thursday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/29,20220729,2022,7,3,29,6,31,Friday,July,1,5,4,FQ 2,FQ 2,2023,2023
2022/07/30,20220730,2022,7,3,30,7,31,Saturday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/07/31,20220731,2022,7,3,31,1,32,Sunday,July,0,5,4,FQ 2,FQ 2,2023,2023
2022/08/01,20220801,2022,8,3,1,2,32,Monday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/02,20220802,2022,8,3,2,3,32,Tuesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/03,20220803,2022,8,3,3,4,32,Wednesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/04,20220804,2022,8,3,4,5,32,Thursday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/05,20220805,2022,8,3,5,6,32,Friday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/06,20220806,2022,8,3,6,7,32,Saturday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/07,20220807,2022,8,3,7,1,33,Sunday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/08,20220808,2022,8,3,8,2,33,Monday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/09,20220809,2022,8,3,9,3,33,Tuesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/10,20220810,2022,8,3,10,4,33,Wednesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/11,20220811,2022,8,3,11,5,33,Thursday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/12,20220812,2022,8,3,12,6,33,Friday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/13,20220813,2022,8,3,13,7,33,Saturday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/14,20220814,2022,8,3,14,1,34,Sunday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/15,20220815,2022,8,3,15,2,34,Monday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/16,20220816,2022,8,3,16,3,34,Tuesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/17,20220817,2022,8,3,17,4,34,Wednesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/18,20220818,2022,8,3,18,5,34,Thursday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/19,20220819,2022,8,3,19,6,34,Friday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/20,20220820,2022,8,3,20,7,34,Saturday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/21,20220821,2022,8,3,21,1,35,Sunday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/22,20220822,2022,8,3,22,2,35,Monday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/23,20220823,2022,8,3,23,3,35,Tuesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/24,20220824,2022,8,3,24,4,35,Wednesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/25,20220825,2022,8,3,25,5,35,Thursday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/26,20220826,2022,8,3,26,6,35,Friday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/27,20220827,2022,8,3,27,7,35,Saturday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/28,20220828,2022,8,3,28,1,36,Sunday,August,0,6,5,FQ 2,FQ 2,2023,2023
2022/08/29,20220829,2022,8,3,29,2,36,Monday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/30,20220830,2022,8,3,30,3,36,Tuesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/08/31,20220831,2022,8,3,31,4,36,Wednesday,August,1,6,5,FQ 2,FQ 2,2023,2023
2022/09/01,20220901,2022,9,3,1,5,36,Thursday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/02,20220902,2022,9,3,2,6,36,Friday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/03,20220903,2022,9,3,3,7,36,Saturday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/04,20220904,2022,9,3,4,1,37,Sunday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/05,20220905,2022,9,3,5,2,37,Monday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/06,20220906,2022,9,3,6,3,37,Tuesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/07,20220907,2022,9,3,7,4,37,Wednesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/08,20220908,2022,9,3,8,5,37,Thursday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/09,20220909,2022,9,3,9,6,37,Friday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/10,20220910,2022,9,3,10,7,37,Saturday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/11,20220911,2022,9,3,11,1,38,Sunday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/12,20220912,2022,9,3,12,2,38,Monday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/13,20220913,2022,9,3,13,3,38,Tuesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/14,20220914,2022,9,3,14,4,38,Wednesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/15,20220915,2022,9,3,15,5,38,Thursday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/16,20220916,2022,9,3,16,6,38,Friday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/17,20220917,2022,9,3,17,7,38,Saturday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/18,20220918,2022,9,3,18,1,39,Sunday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/19,20220919,2022,9,3,19,2,39,Monday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/20,20220920,2022,9,3,20,3,39,Tuesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/21,20220921,2022,9,3,21,4,39,Wednesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/22,20220922,2022,9,3,22,5,39,Thursday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/23,20220923,2022,9,3,23,6,39,Friday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/24,20220924,2022,9,3,24,7,39,Saturday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/25,20220925,2022,9,3,25,1,40,Sunday,September,0,7,6,FQ 3,FQ 3,2023,2023
2022/09/26,20220926,2022,9,3,26,2,40,Monday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/27,20220927,2022,9,3,27,3,40,Tuesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/28,20220928,2022,9,3,28,4,40,Wednesday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/29,20220929,2022,9,3,29,5,40,Thursday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/09/30,20220930,2022,9,3,30,6,40,Friday,September,1,7,6,FQ 3,FQ 3,2023,2023
2022/10/01,20221001,2022,10,4,1,7,40,Saturday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/02,20221002,2022,10,4,2,1,41,Sunday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/03,20221003,2022,10,4,3,2,41,Monday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/04,20221004,2022,10,4,4,3,41,Tuesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/05,20221005,2022,10,4,5,4,41,Wednesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/06,20221006,2022,10,4,6,5,41,Thursday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/07,20221007,2022,10,4,7,6,41,Friday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/08,20221008,2022,10,4,8,7,41,Saturday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/09,20221009,2022,10,4,9,1,42,Sunday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/10,20221010,2022,10,4,10,2,42,Monday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/11,20221011,2022,10,4,11,3,42,Tuesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/12,20221012,2022,10,4,12,4,42,Wednesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/13,20221013,2022,10,4,13,5,42,Thursday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/14,20221014,2022,10,4,14,6,42,Friday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/15,20221015,2022,10,4,15,7,42,Saturday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/16,20221016,2022,10,4,16,1,43,Sunday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/17,20221017,2022,10,4,17,2,43,Monday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/18,20221018,2022,10,4,18,3,43,Tuesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/19,20221019,2022,10,4,19,4,43,Wednesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/20,20221020,2022,10,4,20,5,43,Thursday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/21,20221021,2022,10,4,21,6,43,Friday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/22,20221022,2022,10,4,22,7,43,Saturday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/23,20221023,2022,10,4,23,1,44,Sunday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/24,20221024,2022,10,4,24,2,44,Monday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/25,20221025,2022,10,4,25,3,44,Tuesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/26,20221026,2022,10,4,26,4,44,Wednesday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/27,20221027,2022,10,4,27,5,44,Thursday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/28,20221028,2022,10,4,28,6,44,Friday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/10/29,20221029,2022,10,4,29,7,44,Saturday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/30,20221030,2022,10,4,30,1,45,Sunday,October,0,8,7,FQ 3,FQ 3,2023,2023
2022/10/31,20221031,2022,10,4,31,2,45,Monday,October,1,8,7,FQ 3,FQ 3,2023,2023
2022/11/01,20221101,2022,11,4,1,3,45,Tuesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/02,20221102,2022,11,4,2,4,45,Wednesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/03,20221103,2022,11,4,3,5,45,Thursday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/04,20221104,2022,11,4,4,6,45,Friday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/05,20221105,2022,11,4,5,7,45,Saturday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/06,20221106,2022,11,4,6,1,46,Sunday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/07,20221107,2022,11,4,7,2,46,Monday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/08,20221108,2022,11,4,8,3,46,Tuesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/09,20221109,2022,11,4,9,4,46,Wednesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/10,20221110,2022,11,4,10,5,46,Thursday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/11,20221111,2022,11,4,11,6,46,Friday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/12,20221112,2022,11,4,12,7,46,Saturday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/13,20221113,2022,11,4,13,1,47,Sunday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/14,20221114,2022,11,4,14,2,47,Monday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/15,20221115,2022,11,4,15,3,47,Tuesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/16,20221116,2022,11,4,16,4,47,Wednesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/17,20221117,2022,11,4,17,5,47,Thursday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/18,20221118,2022,11,4,18,6,47,Friday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/19,20221119,2022,11,4,19,7,47,Saturday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/20,20221120,2022,11,4,20,1,48,Sunday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/21,20221121,2022,11,4,21,2,48,Monday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/22,20221122,2022,11,4,22,3,48,Tuesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/23,20221123,2022,11,4,23,4,48,Wednesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/24,20221124,2022,11,4,24,5,48,Thursday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/25,20221125,2022,11,4,25,6,48,Friday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/26,20221126,2022,11,4,26,7,48,Saturday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/27,20221127,2022,11,4,27,1,49,Sunday,November,0,9,8,FQ 3,FQ 3,2023,2023
2022/11/28,20221128,2022,11,4,28,2,49,Monday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/29,20221129,2022,11,4,29,3,49,Tuesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/11/30,20221130,2022,11,4,30,4,49,Wednesday,November,1,9,8,FQ 3,FQ 3,2023,2023
2022/12/01,20221201,2022,12,4,1,5,49,Thursday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/02,20221202,2022,12,4,2,6,49,Friday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/03,20221203,2022,12,4,3,7,49,Saturday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/04,20221204,2022,12,4,4,1,50,Sunday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/05,20221205,2022,12,4,5,2,50,Monday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/06,20221206,2022,12,4,6,3,50,Tuesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/07,20221207,2022,12,4,7,4,50,Wednesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/08,20221208,2022,12,4,8,5,50,Thursday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/09,20221209,2022,12,4,9,6,50,Friday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/10,20221210,2022,12,4,10,7,50,Saturday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/11,20221211,2022,12,4,11,1,51,Sunday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/12,20221212,2022,12,4,12,2,51,Monday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/13,20221213,2022,12,4,13,3,51,Tuesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/14,20221214,2022,12,4,14,4,51,Wednesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/15,20221215,2022,12,4,15,5,51,Thursday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/16,20221216,2022,12,4,16,6,51,Friday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/17,20221217,2022,12,4,17,7,51,Saturday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/18,20221218,2022,12,4,18,1,52,Sunday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/19,20221219,2022,12,4,19,2,52,Monday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/20,20221220,2022,12,4,20,3,52,Tuesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/21,20221221,2022,12,4,21,4,52,Wednesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/22,20221222,2022,12,4,22,5,52,Thursday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/23,20221223,2022,12,4,23,6,52,Friday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/24,20221224,2022,12,4,24,7,52,Saturday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/25,20221225,2022,12,4,25,1,53,Sunday,December,0,10,9,FQ 4,FQ 4,2023,2023
2022/12/26,20221226,2022,12,4,26,2,53,Monday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/27,20221227,2022,12,4,27,3,53,Tuesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/28,20221228,2022,12,4,28,4,53,Wednesday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/29,20221229,2022,12,4,29,5,53,Thursday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/30,20221230,2022,12,4,30,6,53,Friday,December,1,10,9,FQ 4,FQ 4,2023,2023
2022/12/31,20221231,2022,12,4,31,7,53,Saturday,December,0,10,9,FQ 4,FQ 4,2023,2023
2023/01/01,20230101,2023,1,1,1,1,1,Sunday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/02,20230102,2023,1,1,2,2,1,Monday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/03,20230103,2023,1,1,3,3,1,Tuesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/04,20230104,2023,1,1,4,4,1,Wednesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/05,20230105,2023,1,1,5,5,1,Thursday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/06,20230106,2023,1,1,6,6,1,Friday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/07,20230107,2023,1,1,7,7,1,Saturday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/08,20230108,2023,1,1,8,1,2,Sunday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/09,20230109,2023,1,1,9,2,2,Monday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/10,20230110,2023,1,1,10,3,2,Tuesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/11,20230111,2023,1,1,11,4,2,Wednesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/12,20230112,2023,1,1,12,5,2,Thursday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/13,20230113,2023,1,1,13,6,2,Friday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/14,20230114,2023,1,1,14,7,2,Saturday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/15,20230115,2023,1,1,15,1,3,Sunday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/16,20230116,2023,1,1,16,2,3,Monday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/17,20230117,2023,1,1,17,3,3,Tuesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/18,20230118,2023,1,1,18,4,3,Wednesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/19,20230119,2023,1,1,19,5,3,Thursday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/20,20230120,2023,1,1,20,6,3,Friday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/21,20230121,2023,1,1,21,7,3,Saturday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/22,20230122,2023,1,1,22,1,4,Sunday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/23,20230123,2023,1,1,23,2,4,Monday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/24,20230124,2023,1,1,24,3,4,Tuesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/25,20230125,2023,1,1,25,4,4,Wednesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/26,20230126,2023,1,1,26,5,4,Thursday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/27,20230127,2023,1,1,27,6,4,Friday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/28,20230128,2023,1,1,28,7,4,Saturday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/29,20230129,2023,1,1,29,1,5,Sunday,January,0,11,10,FQ 4,FQ 4,2023,2023
2023/01/30,20230130,2023,1,1,30,2,5,Monday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/01/31,20230131,2023,1,1,31,3,5,Tuesday,January,1,11,10,FQ 4,FQ 4,2023,2023
2023/02/01,20230201,2023,2,1,1,4,5,Wednesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/02,20230202,2023,2,1,2,5,5,Thursday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/03,20230203,2023,2,1,3,6,5,Friday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/04,20230204,2023,2,1,4,7,5,Saturday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/05,20230205,2023,2,1,5,1,6,Sunday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/06,20230206,2023,2,1,6,2,6,Monday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/07,20230207,2023,2,1,7,3,6,Tuesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/08,20230208,2023,2,1,8,4,6,Wednesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/09,20230209,2023,2,1,9,5,6,Thursday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/10,20230210,2023,2,1,10,6,6,Friday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/11,20230211,2023,2,1,11,7,6,Saturday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/12,20230212,2023,2,1,12,1,7,Sunday,February,0,12,11,FQ 4,FQ 4,2023,2023
